2024-03-05;824
2024-03-04;850
2024-03-03;307
2024-03-02;296
2024-03-01;777
2024-02-29;907
2024-02-28;715
2024-02-27;853
2024-02-26;911
2024-02-25;344
2024-02-24;470
2024-02-23;774
2024-02-22;862
2024-02-21;1010
2024-02-20;825
2024-02-19;890
2024-02-18;336
2024-02-17;355
2024-02-16;780
2024-02-15;806
2024-02-14;938
2024-02-13;887
2024-02-12;842
2024-02-11;257
2024-02-10;356
2024-02-09;652
2024-02-08;713
2024-02-07;937
2024-02-06;380
2024-02-05;645
2024-02-04;406
2024-02-03;230
2024-02-02;689
2024-02-01;833
2024-01-31;867
2024-01-30;903
2024-01-29;789
2024-01-28;351
2024-01-27;325
2024-01-26;654
2024-01-25;798
2024-01-24;856
2024-01-23;599
2024-01-22;619
2024-01-21;320
2024-01-20;274
2024-01-19;692
2024-01-18;589
2024-01-17;779
2024-01-16;765
2024-01-15;553
2024-01-14;207
2024-01-13;304
2024-01-12;595
2024-01-11;618
2024-01-10;537
2024-01-09;686
2024-01-08;553
2024-01-07;318
2024-01-06;290
2024-01-05;243
2024-01-04;404
2024-01-03;406
2024-01-02;281
2024-01-01;214
2023-12-31;225
2023-12-30;233
2023-12-29;395
2023-12-28;280
2023-12-27;303
2023-12-26;200
2023-12-25;141
2023-12-24;224
2023-12-23;226
2023-12-22;501
2023-12-21;750
2023-12-20;702
2023-12-19;694
2023-12-18;758
2023-12-17;223
2023-12-16;327
2023-12-15;662
2023-12-14;803
2023-12-13;685
2023-12-12;639
2023-12-11;804
2023-12-10;121
2023-12-09;277
2023-12-08;682
2023-12-07;825
2023-12-06;774
2023-12-05;744
2023-12-04;452
2023-12-03;247
2023-12-02;228
2023-12-01;661
2023-11-30;681
2023-11-29;800
2023-11-28;765
2023-11-27;782
2023-11-26;374
2023-11-25;362
2023-11-24;394
2023-11-23;765
2023-11-22;765
2023-11-21;863
2023-11-20;653
2023-11-19;246
2023-11-18;288
2023-11-17;188
2023-11-16;743
2023-11-15;772
2023-11-14;816
2023-11-13;783
2023-11-12;332
2023-11-11;292
2023-11-10;694
2023-11-09;776
2023-11-08;822
2023-11-07;857
2023-11-06;700
2023-11-05;67
2023-11-04;251
2023-11-03;635
2023-11-02;786
2023-11-01;856
2023-10-31;639
2023-10-30;775
2023-10-29;254
2023-10-28;287
2023-10-27;542
2023-10-26;774
2023-10-25;857
2023-10-24;853
2023-10-23;242
2023-10-22;137
2023-10-21;213
2023-10-20;590
2023-10-19;778
2023-10-18;827
2023-10-17;387
2023-10-16;785
2023-10-15;196
2023-10-14;141
2023-10-13;742
2023-10-12;794
2023-10-11;813
2023-10-10;775
2023-10-09;752
2023-10-08;260
2023-10-07;122
2023-10-06;569
2023-10-05;672
2023-10-04;663
2023-10-03;541
2023-10-02;561
2023-10-01;263
2023-09-30;98
2023-09-29;560
2023-09-28;471
2023-09-27;350
2023-09-26;656
2023-09-25;593
2023-09-24;88
2023-09-23;127
2023-09-22;478
2023-09-21;696
2023-09-20;804
2023-09-19;825
2023-09-18;646
2023-09-17;259
2023-09-16;273
2023-09-15;577
2023-09-14;720
2023-09-13;760
2023-09-12;791
2023-09-11;731
2023-09-10;316
2023-09-09;251
2023-09-08;645
2023-09-07;738
2023-09-06;675
2023-09-05;525
2023-09-04;629
2023-09-03;147
2023-09-02;207
2023-09-01;652
2023-08-31;653
2023-08-30;726
2023-08-29;691
2023-08-28;565
2023-08-27;133
2023-08-26;235
2023-08-25;589
2023-08-24;643
2023-08-23;720
2023-08-22;691
2023-08-21;460
2023-08-20;332
2023-08-19;172
2023-08-18;589
2023-08-17;628
2023-08-16;601
2023-08-15;683
2023-08-14;632
2023-08-13;243
2023-08-12;232
2023-08-11;455
2023-08-10;406
2023-08-09;564
2023-08-08;647
2023-08-07;629
2023-08-06;248
2023-08-05;198
2023-08-04;544
2023-08-03;377
2023-08-02;431
2023-08-01;670
2023-07-31;603
2023-07-30;210
2023-07-29;269
2023-07-28;515
2023-07-27;586
2023-07-26;610
2023-07-25;597
2023-07-24;429
2023-07-23;58
2023-07-22;102
2023-07-21;492
2023-07-20;570
2023-07-19;663
2023-07-18;704
2023-07-17;629
2023-07-16;202
2023-07-15;243
2023-07-14;318
2023-07-13;504
2023-07-12;550
2023-07-11;591
2023-07-10;502
2023-07-09;58
2023-07-08;95
2023-07-07;491
2023-07-06;546
2023-07-05;576
2023-07-04;635
2023-07-03;448
2023-07-02;166
2023-07-01;217
2023-06-30;529
2023-06-29;642
2023-06-28;622
2023-06-27;609
2023-06-26;627
2023-06-25;165
2023-06-24;150
2023-06-23;489
2023-06-22;519
