2024-03-05;237
2024-03-04;248
2024-03-03;237
2024-03-02;274
2024-03-01;272
2024-02-29;332
2024-02-28;226
2024-02-27;289
2024-02-26;314
2024-02-25;331
2024-02-24;245
2024-02-23;354
2024-02-22;301
2024-02-21;381
2024-02-20;237
2024-02-19;318
2024-02-18;348
2024-02-17;346
2024-02-16;342
2024-02-15;373
2024-02-14;393
2024-02-13;352
2024-02-12;358
2024-02-11;172
2024-02-10;306
2024-02-09;258
2024-02-08;313
2024-02-07;346
2024-02-06;437
2024-02-05;366
2024-02-04;338
2024-02-03;138
2024-02-02;190
2024-02-01;382
2024-01-31;376
2024-01-30;363
2024-01-29;235
2024-01-28;389
2024-01-27;248
2024-01-26;231
2024-01-25;301
2024-01-24;308
2024-01-23;207
2024-01-22;239
2024-01-21;310
2024-01-20;279
2024-01-19;238
2024-01-18;208
2024-01-17;373
2024-01-16;286
2024-01-15;170
2024-01-14;187
2024-01-13;292
2024-01-12;250
2024-01-11;299
2024-01-10;189
2024-01-09;335
2024-01-08;250
2024-01-07;419
2024-01-06;299
2024-01-05;93
2024-01-04;292
2024-01-03;192
2024-01-02;296
2024-01-01;256
2023-12-31;173
2023-12-30;245
2023-12-29;216
2023-12-28;164
2023-12-27;217
2023-12-26;171
2023-12-25;118
2023-12-24;165
2023-12-23;177
2023-12-22;189
2023-12-21;271
2023-12-20;290
2023-12-19;252
2023-12-18;267
2023-12-17;241
2023-12-16;250
2023-12-15;243
2023-12-14;266
2023-12-13;214
2023-12-12;154
2023-12-11;348
2023-12-10;80
2023-12-09;296
2023-12-08;249
2023-12-07;324
2023-12-06;285
2023-12-05;271
2023-12-04;91
2023-12-03;266
2023-12-02;201
2023-12-01;239
2023-11-30;228
2023-11-29;161
2023-11-28;0
2023-11-27;0
2023-11-26;0
2023-11-25;0
2023-11-24;0
2023-11-23;0
2023-11-22;0
2023-11-21;0
2023-11-20;0
2023-11-19;0
2023-11-18;0
2023-11-17;0
2023-11-16;0
2023-11-15;0
2023-11-14;0
2023-11-13;0
2023-11-12;0
2023-11-11;0
2023-11-10;0
2023-11-09;0
2023-11-08;0
2023-11-07;0
2023-11-06;0
2023-11-05;0
2023-11-04;0
2023-11-03;0
2023-11-02;0
2023-11-01;0
2023-10-31;0
2023-10-30;0
2023-08-23;0
2023-08-22;0
2023-08-21;0
2023-08-20;0
2023-08-19;0
2023-08-18;0
2023-08-17;0
2023-08-16;0
2023-08-15;0
2023-08-14;0
2023-08-13;0
